sample_ID_full,input,filtered,denoised,merged,nonchimeric
tLIMS14462l1s28I043MS1,133934,100203,100203,87410,60223
tLIMS14462l1s290I059BS3,172977,136537,136537,134189,107622
tLIMS14462l1s291I059BS5,147159,114951,114951,114137,107928
tLIMS14462l1s292I060MS1,119921,93655,93655,92500,80524
tLIMS14462l1s293I060BS1,92383,75198,75198,73063,60412
tLIMS14462l1s294I060BS2,307972,246456,246456,244762,219870
tLIMS14462l1s295I060BS2,180186,146964,146964,146019,134824
tLIMS14462l1s296I060BS3,163542,131661,131661,130829,114484
tLIMS14462l1s297I060BS5,166615,132393,132393,131606,120803
tLIMS14462l1s298I061BS1,224250,180489,180489,177138,152099
tLIMS14462l1s299I061MS1,177468,137503,137503,129273,93183
tLIMS14462l1s29I043BS1,230820,181798,181798,181250,160695
tLIMS14462l1s2I038BS5,98226,79605,79605,78458,68793
tLIMS14462l1s300I061BS2,130337,103738,103738,102518,89352
tLIMS14462l1s301I061BS3,150314,117633,117633,115805,105034
tLIMS14462l1s302I061BS5,137409,108091,108091,106182,87079
tLIMS14462l1s303I062MS1,203919,158306,158306,147128,110023
tLIMS14462l1s304I062BS1,136706,107184,107184,106969,100881
tLIMS14462l1s305I062BS2,153505,122763,122763,122290,121415
tLIMS14462l1s306I062BS3,3518,2574,2574,2441,2426
tLIMS14462l1s307I062BS5,139,51,51,47,47
tLIMS14462l1s308I063MS1,192856,147306,147306,137019,103316
tLIMS14462l1s309I063BS1,137092,109032,109032,107712,96129
tLIMS14462l1s30I044BS1,170718,131507,131507,129287,101144
tLIMS14462l1s310I063BS2,195693,158170,158170,157449,141171
tLIMS14462l1s311I063BS2,148725,118483,118483,117513,99371
tLIMS14462l1s312I063BS3,157604,122177,122177,121197,101765
tLIMS14462l1s313I063BS5,192062,154557,154557,153703,143315
tLIMS14462l1s314I064BS1,184434,146369,146369,144348,129168
tLIMS14462l1s315I064MS1,176640,136035,136035,121212,91753
tLIMS14462l1s316I064BS2,148993,118779,118779,118216,110232
tLIMS14462l1s317I064BS3,140928,114233,114233,113470,108408
tLIMS14462l1s318I064BS5,166856,131303,131303,129565,114733
tLIMS14462l1s319I065MS1,209948,165619,165619,158473,142508
tLIMS14462l1s31I044MS1,180034,137264,137264,123368,81545
tLIMS14462l1s320I065BS1,155644,126877,126877,126118,115632
tLIMS14462l1s321I065BS2,181009,143696,143696,142011,115161
tLIMS14462l1s322I065BS3,168102,134521,134521,132730,104984
tLIMS14462l1s323I065BS5,145599,115387,115387,113510,88249
tLIMS14462l1s324I066BS1,147746,117286,117286,115179,94380
tLIMS14462l1s325I066MS1,173951,135838,135838,121968,88475
tLIMS14462l1s326I066BS2,161898,130149,130149,129597,123061
tLIMS14462l1s327I066BS3,138369,110783,110783,109694,99870
tLIMS14462l1s328I066BS5,147898,114756,114756,112575,92195
tLIMS14462l1s329I067MS1,232829,183423,183423,174283,134469
tLIMS14462l1s32I044BS2,154137,122736,122736,121821,105177
tLIMS14462l1s330I067BS1,150253,119600,119600,118659,107489
tLIMS14462l1s331I067BS2,183407,147701,147701,146579,120942
tLIMS14462l1s332I067BS3,180400,146530,146530,145489,127138
tLIMS14462l1s333I067BS5,144427,113511,113511,112083,99783
tLIMS14462l1s334I068BS1,204235,162515,162515,157868,109507
tLIMS14462l1s335I068MS1,168221,128010,128010,116655,88509
tLIMS14462l1s336I068BS2,130703,102342,102342,101525,90780
tLIMS14462l1s337I068BS3,133049,103684,103684,102246,87437
tLIMS14462l1s338I068BS5,140493,112248,112248,110107,90718
tLIMS14462l1s339I069BS1,138519,111685,111685,109973,93557
tLIMS14462l1s33I044BS3,164929,126580,126580,125236,107846
tLIMS14462l1s340I069MS1,188181,143735,143735,130552,99504
tLIMS14462l1s341I069BS2,189154,153228,153228,152225,139286
tLIMS14462l1s342I069BS5,186560,150827,150827,149142,123939
tLIMS14462l1s343I070MS1,157763,122814,122814,118709,104208
tLIMS14462l1s344I070BS1,109277,87635,87635,86149,70678
tLIMS14462l1s345I070BS2,165274,133220,133220,132797,120388
tLIMS14462l1s346I070BS3,99048,79443,79443,79105,78807
tLIMS14462l1s347I070BS3,120554,98156,98156,96919,89088
tLIMS14462l1s348I070BS5,135542,110169,110169,107725,86188
tLIMS14462l1s349I070BS5,162167,129057,129057,126071,106027
tLIMS14462l1s34I044BS5,150705,118944,118944,116501,88182
tLIMS14462l1s350I071MS1,190465,147550,147550,139324,98641
tLIMS14462l1s351I071BS1,144811,115556,115556,114292,94567
tLIMS14462l1s352I071BS2,171051,136090,136090,134538,114415
tLIMS14462l1s353I071BS3,181446,147176,147176,145883,120785
tLIMS14462l1s354I072BS1,149465,122438,122438,121606,113459
tLIMS14462l1s355I072MS1,137331,107264,107264,97188,72648
tLIMS14462l1s356I072BS2,171946,141411,141411,140671,129216
tLIMS14462l1s357I072BS3,140886,115430,115430,114881,108202
tLIMS14462l1s358I072BS5,126846,103278,103278,102319,85664
tLIMS14462l1s359I073MS1,153367,122678,122678,111905,80509
tLIMS14462l1s35I045BS2,180764,146400,146400,145809,134065
tLIMS14462l1s360I073BS1,154246,123485,123485,123098,119529
tLIMS14462l1s361I073BS2,182773,148471,148471,146707,121661
tLIMS14462l1s362I073BS3,120464,97516,97516,97454,97363
tLIMS14462l1s363I073BS5,156353,128026,128026,125740,100965
tLIMS14462l1s365I058toI076MCQiactrl,131750,107680,107680,107614,107480
tLIMS14462l1s366I058toI076WCSctrl,132524,109271,109271,109142,108997
tLIMS14462l1s367I058toI076MSctrl,153556,116609,116609,116385,116198
tLIMS14462l1s368I058toI076BSctrl,155197,126950,126950,126501,123180
tLIMS14462l1s369MCctrl,202143,164312,164312,161145,123829
tLIMS14462l1s36I045BS3,161709,129913,129913,128736,110211
tLIMS14462l1s370I071BS5,119,33,33,33,33
tLIMS14462l1s371I058toI076PCRctrl,123,17,17,17,17
tLIMS14462l1s37I045BS5,132214,107178,107178,106769,99874
tLIMS14462l1s38I045MS1,175167,136812,136812,130390,105654
tLIMS14462l1s39I045BS1,183929,151328,151328,150413,130733
tLIMS14462l1s3I038BS1,89914,73264,73264,72697,70077
tLIMS14462l1s40I046MS1,113329,86854,86854,80097,58492
tLIMS14462l1s41I046BS1,251907,195615,195615,191410,162671
tLIMS14462l1s42I046BS2,148116,119628,119628,118263,100701
tLIMS14462l1s43I046BS3,124657,100402,100402,99483,88772
tLIMS14462l1s44I046BS5,122386,98290,98290,97008,87155
tLIMS14462l1s45I047BS2,108415,88000,88000,87473,80450
tLIMS14462l1s46I047BS3,149081,121999,121999,121164,107637
tLIMS14462l1s47I047BS1,155542,126461,126461,125643,109950
tLIMS14462l1s48I047BS5,27942,22439,22439,22390,22366
tLIMS14462l1s49I047MS1,138344,104843,104843,97944,72682
tLIMS14462l1s4I038MS1,117770,90241,90241,82539,61591
tLIMS14462l1s50I048BS1,133112,107242,107242,106427,98400
tLIMS14462l1s51I048MS1,128603,103949,103949,102294,90883
tLIMS14462l1s52I048BS2,86550,64600,64600,62641,50464
tLIMS14462l1s53I048BS3,187050,144995,144995,141966,106861
tLIMS14462l1s54I048BS5,154022,122718,122718,120508,93077
tLIMS14462l1s55I049BS1,164843,131962,131962,129912,111089
tLIMS14462l1s56I049MS1,93028,74509,74509,73329,67597
tLIMS14462l1s57I049BS2,140618,112264,112264,111280,99064
tLIMS14462l1s58I049BS3,148091,119279,119279,117104,92091
tLIMS14462l1s59I049BS5,130495,105317,105317,104280,85583
tLIMS14462l1s5I038BS2,55969,44558,44558,44377,44066
tLIMS14462l1s60I050BS3,45128,36466,36466,36334,35901
tLIMS14462l1s61I050BS1,133702,105613,105613,104274,86075
tLIMS14462l1s62I050MS1,172629,131619,131619,123939,90865
tLIMS14462l1s63I050BS5,139939,113767,113767,113143,107929
tLIMS14462l1s64I050BS2,55355,44015,44015,43924,42716
tLIMS14462l1s65I052MS1,160758,121625,121625,113394,89123
tLIMS14462l1s66I052BS1,67536,52976,52976,52567,50461
tLIMS14462l1s67I052BS2,97103,76781,76781,76333,71157
tLIMS14462l1s68I052BS3,101098,79554,79554,78908,74159
tLIMS14462l1s69I052BS5,35493,27416,27416,27319,27192
tLIMS14462l1s6I039BS3,84441,67315,67315,66249,50099
tLIMS14462l1s70I053BS1,156264,122491,122491,120922,98814
tLIMS14462l1s71I053MS1,131828,102080,102080,88945,64562
tLIMS14462l1s72I053BS2,68765,52902,52902,52206,47713
tLIMS14462l1s73I053BS3,141006,113616,113616,112401,93747
tLIMS14462l1s74I053BS5,194454,157552,157552,156059,135751
tLIMS14462l1s75I054BS2,155754,128832,128832,128385,122293
tLIMS14462l1s76I054BS3,126267,100580,100580,100291,93603
tLIMS14462l1s77I054BS5,152024,122735,122735,121276,111721
tLIMS14462l1s78I054BS1,150284,124678,124678,124510,118992
tLIMS14462l1s79I054MS1,100635,80135,80135,75434,64364
tLIMS14462l1s7I039BS5,133379,104734,104734,101437,55555
tLIMS14462l1s80I055BS1,186017,150362,150362,149923,135684
tLIMS14462l1s81I055MS1,123248,97514,97514,88938,69061
tLIMS14462l1s82I055BS2,190105,152947,152947,152472,135438
tLIMS14462l1s83I055BS3,112,21,21,17,17
tLIMS14462l1s84I055BS5,112571,91709,91709,90940,76712
tLIMS14462l1s85I056BS2,140649,113676,113676,112948,104388
tLIMS14462l1s86I056BS3,98731,80890,80890,80392,77469
tLIMS14462l1s87I056BS5,180718,145671,145671,143765,115020
tLIMS14462l1s88I056BS1,120,30,30,21,21
tLIMS14462l1s89I056MS1,126025,96895,96895,91658,73803
tLIMS14462l1s8I039BS1,78444,62710,62710,61920,56383
tLIMS14462l1s90I038toI056WCSctrl,36562,30175,30175,30128,30114
tLIMS14462l1s91I038toI056MSctrl,9175,7010,7010,6988,6988
tLIMS14462l1s92I038toI056BSctrl,58452,47871,47871,47605,46063
tLIMS14462l1s93I038toI056MCQiactrl,15014,12354,12354,12339,12329
tLIMS14462l1s94I038toI056MCctrl,96859,78740,78740,77462,66019
tLIMS14462l1s95I038toI056PCRctrl,110,24,24,19,19
tLIMS14462l1s96I098BS1,68803,51937,51937,51202,46180
tLIMS14462l1s97I098MS1,110790,86545,86545,79588,60531
tLIMS14462l1s98I098BS2,110073,84934,84934,83463,74731
tLIMS14462l1s99I098BS3,100229,75587,75587,74238,65262
tLIMS14462l1s9I039MS1,94802,71879,71879,66263,51623
tLIMS14462l2s100I201BS1,78729,66533,66533,66057,62587
tLIMS14462l2s101I202MS1,80494,69819,69819,68317,64830
tLIMS14462l2s102I202BS1,101330,89432,89432,88509,80034
tLIMS14462l2s103I202BS2,80920,69705,69705,69454,67742
tLIMS14462l2s104I202BS3,73464,64195,64195,63923,59694
tLIMS14462l2s105I204MS1,133607,113889,113889,108357,93302
tLIMS14462l2s106I204BS1,133025,115537,115537,114448,103804
tLIMS14462l2s107I204BS2,89247,78837,78837,78215,71337
tLIMS14462l2s108I204BS3,73552,64313,64313,63508,58017
tLIMS14462l2s109I205BS1,120671,107026,107026,105976,98384
tLIMS14462l2s10I124BS3,101991,88788,88788,88428,84279
tLIMS14462l2s110I205MS1,84553,71143,71143,65485,55184
tLIMS14462l2s111I205BS2,89111,79057,79057,78721,72464
tLIMS14462l2s112I205BS3,94612,81763,81763,81470,77927
tLIMS14462l2s113I205BS5,147000,126540,126540,125743,119502
tLIMS14462l2s114I206MS1,69707,60125,60125,57951,53317
tLIMS14462l2s115I206BS1,127349,110806,110806,110174,100762
tLIMS14462l2s116I206BS2,214527,182155,182155,181733,174183
tLIMS14462l2s117I206BS3,112136,96682,96682,95561,86895
tLIMS14462l2s118I206BS5,95165,84045,84045,83402,73631
tLIMS14462l2s119I207BS1,177456,156132,156132,155519,137661
tLIMS14462l2s11I125BS5,95328,83556,83556,83187,75462
tLIMS14462l2s120I207MS1,102678,87886,87886,83151,68729
tLIMS14462l2s121I207BS2,92484,79703,79703,78976,69401
tLIMS14462l2s122I207BS3,84902,73157,73157,72489,64269
tLIMS14462l2s123I207BS5,117040,100397,100397,98978,82606
tLIMS14462l2s124I209MS1,124316,108750,108750,107295,99356
tLIMS14462l2s125I209BS2,127234,109355,109355,108697,92901
tLIMS14462l2s126I209BS3,154872,132115,132115,131647,116487
tLIMS14462l2s127I209BS5,120410,105183,105183,104120,92721
tLIMS14462l2s128I209BS1,257133,221100,221100,220882,217037
tLIMS14462l2s129I210MS1,151514,131031,131031,124828,112362
tLIMS14462l2s12I125BS1,97859,85620,85620,84865,71531
tLIMS14462l2s130I210BS1,96463,82898,82898,82147,74535
tLIMS14462l2s131I210BS2,123178,107006,107006,106356,98302
tLIMS14462l2s132I210BS3,74959,63874,63874,63717,61665
tLIMS14462l2s133I210BS5,148089,128517,128517,127690,120009
tLIMS14462l2s134I211MS1,49948,42908,42908,40274,37344
tLIMS14462l2s135I211BS1,134406,117720,117720,117178,109596
tLIMS14462l2s136I211BS2,140075,119555,119555,118268,108835
tLIMS14462l2s137I211BS5,78830,68006,68006,67616,66949
tLIMS14462l2s138I211BS3,127044,108890,108890,108465,102779
tLIMS14462l2s139I212MS1,55262,47713,47713,45204,41945
tLIMS14462l2s13I125MS1,96739,82101,82101,77565,64515
tLIMS14462l2s140I212BS1,112990,99788,99788,98995,87559
tLIMS14462l2s141I212BS2,138759,121018,121018,120403,113803
tLIMS14462l2s142I212BS3,87372,75963,75963,75732,73900
tLIMS14462l2s143I213BS1,198712,171468,171468,171188,162361
tLIMS14462l2s144I213MS1,50491,44017,44017,42926,40896
tLIMS14462l2s145I213BS2,82284,71734,71734,71362,66401
tLIMS14462l2s146I213BS3,109774,95458,95458,94995,87234
tLIMS14462l2s147I215MS1,130118,112035,112035,105381,91093
tLIMS14462l2s148I215BS1,161405,141753,141753,139661,120495
tLIMS14462l2s149I215BS2,279,208,208,200,197
tLIMS14462l2s14I125BS2,106003,91705,91705,91409,87357
tLIMS14462l2s150I215BS3,160431,140883,140883,139899,127688
tLIMS14462l2s151I216MS1,63321,54971,54971,51642,48598
tLIMS14462l2s152I216BS2,135516,115480,115480,114068,97088
tLIMS14462l2s153I216BS3,131713,113080,113080,111881,103764
tLIMS14462l2s154I216BS5,142775,124388,124388,121409,111909
tLIMS14462l2s155I216BS1,131740,113583,113583,112227,100621
tLIMS14462l2s156I217BS1,133503,117408,117408,115836,103118
tLIMS14462l2s157I217MS1,137960,120834,120834,117312,102372
tLIMS14462l2s158I217BS2,115033,101243,101243,100170,89230
tLIMS14462l2s159I217BS3,104338,92834,92834,91657,80129
tLIMS14462l2s15I125BS3,118721,104250,104250,103724,93759
tLIMS14462l2s160I218MS1,231754,200506,200506,197756,170285
tLIMS14462l2s161I218BS2,44133,37924,37924,37717,36070
tLIMS14462l2s162I218BS3,94604,83058,83058,82958,78910
tLIMS14462l2s163I218BS5,87033,75010,75010,74743,69079
tLIMS14462l2s164I219MS1,125500,108377,108377,102911,88187
tLIMS14462l2s165I219BS1,149398,133398,133398,131926,106129
tLIMS14462l2s166I219BS2,177706,153335,153335,153139,141777
tLIMS14462l2s167I219BS3,175283,152341,152341,151909,139358
tLIMS14462l2s168I220MS1,305,228,228,158,148
tLIMS14462l2s169I220BS1,86759,76631,76631,75535,65364
tLIMS14462l2s16I126BS5,94384,81361,81361,80207,68179
tLIMS14462l2s170I220BS2,102435,88930,88930,87530,75430
tLIMS14462l2s171I220BS3,143907,126395,126395,124352,101605
tLIMS14462l2s172I220BS5,95300,83628,83628,82831,70764
tLIMS14462l2s173I221MS1,98492,83791,83791,77553,68871
tLIMS14462l2s174I221BS2,94185,83875,83875,82692,73607
tLIMS14462l2s175I221BS3,144511,125735,125735,123817,92492
tLIMS14462l2s176I221BS1,967428,825002,825002,821345,678889
tLIMS14462l2s177I199toI221MCctrl,792554,698406,698406,695672,665334
tLIMS14462l2s178I199toI221MCQiactrl,49723,44223,44223,44159,44114
tLIMS14462l2s179carryover,71,26,26,18,18
tLIMS14462l2s17I126BS1,153138,131076,131076,130288,115291
tLIMS14462l2s180carryover,69,23,23,15,15
tLIMS14462l2s181I199toI221PCRctrl,70,25,25,19,19
tLIMS14462l2s182I199toI221WCSctrl,120,62,62,52,52
tLIMS14462l2s183I201BS3,105782,90996,90996,89993,79058
tLIMS14462l2s184I147MS1,167187,143337,143337,134469,110298
tLIMS14462l2s185I147BS1,137065,119756,119756,119635,116446
tLIMS14462l2s186I147BS2,181664,158382,158382,158054,148494
tLIMS14462l2s187I147BS3,167697,147461,147461,147099,142086
tLIMS14462l2s188I147BS5,184810,159520,159520,159016,152108
tLIMS14462l2s189I149MS1,116720,101681,101681,96810,87850
tLIMS14462l2s18I126MS1,136148,117131,117131,106777,85261
tLIMS14462l2s190I149BS1,145340,131039,131039,130170,106071
tLIMS14462l2s191I149BS2,183016,157893,157893,157072,149191
tLIMS14462l2s192I149BS3,185856,160784,160784,158760,141434
tLIMS14462l2s193I149BS5,130397,112842,112842,111786,99218
tLIMS14462l2s194I150MS1,126630,108223,108223,99664,83697
tLIMS14462l2s195I150BS1,146733,126899,126899,126171,115012
tLIMS14462l2s196I150BS2,180211,154047,154047,152634,139046
tLIMS14462l2s197I150BS3,154993,131635,131635,130397,114247
tLIMS14462l2s198I150BS5,160003,135592,135592,135316,128015
tLIMS14462l2s19I126BS2,93286,80597,80597,79556,66514
tLIMS14462l2s1I123BS5,116584,102207,102207,101355,97291
tLIMS14462l2s201I152MS1,156168,134633,134633,125923,102177
tLIMS14462l2s202I152BS1,134548,116459,116459,115955,106689
tLIMS14462l2s203I152BS2,191921,162272,162272,156538,127497
tLIMS14462l2s204I152BS3,182202,158468,158468,158201,146524
tLIMS14462l2s205I152BS5,134325,116976,116976,116530,109940
tLIMS14462l2s206I153MS1,102945,88199,88199,84213,74898
tLIMS14462l2s207I153BS1,110948,96421,96421,96302,95929
tLIMS14462l2s208I153BS2,103318,87564,87564,87402,87320
tLIMS14462l2s209I153BS3,140813,120471,120471,120292,120173
tLIMS14462l2s20I126BS3,77401,66791,66791,65755,57330
tLIMS14462l2s210I153BS5,135671,115628,115628,115546,115543
tLIMS14462l2s211I156MS1,153542,130157,130157,122889,109322
tLIMS14462l2s212I156BS1,189234,163358,163358,163155,158462
tLIMS14462l2s213I156BS2,167896,144758,144758,144678,141826
tLIMS14462l2s214I156BS3,85192,73214,73214,73158,72678
tLIMS14462l2s215I157BS1,161233,138457,138457,136447,117912
tLIMS14462l2s216I157MS1,158756,136495,136495,126294,113924
tLIMS14462l2s217I157BS2,221014,189834,189834,189366,184064
tLIMS14462l2s218I157BS3,59746,51984,51984,51933,51216
tLIMS14462l2s219I157BS5,245882,212224,212224,211526,204310
tLIMS14462l2s21I127MS1,121082,102516,102516,95635,75365
tLIMS14462l2s220I158BS1,103066,90119,90119,89987,88760
tLIMS14462l2s221I158MS1,166410,144164,144164,142263,134941
tLIMS14462l2s222I158BS2,160634,141831,141831,141588,137997
tLIMS14462l2s223I158BS3,171277,149073,149073,148562,141062
tLIMS14462l2s224I158BS5,190158,166397,166397,165327,151729
tLIMS14462l2s225I161MS1,137213,117351,117351,110174,93416
tLIMS14462l2s226I161BS1,174331,155085,155085,154470,145299
tLIMS14462l2s227I161BS2,143919,125066,125066,124953,119588
tLIMS14462l2s228I161BS5,120124,104375,104375,103932,95828
tLIMS14462l2s229I161BS3,91238,77545,77545,77230,76422
tLIMS14462l2s22I127BS1,140738,122710,122710,121198,101160
tLIMS14462l2s230I162BS1,172458,149944,149944,149150,137737
tLIMS14462l2s231I162BS2,181035,155891,155891,154665,139801
tLIMS14462l2s232I162BS3,169035,144644,144644,143370,119769
tLIMS14462l2s233I162BS5,221970,191727,191727,189950,166999
tLIMS14462l2s234I164MS1,181209,154509,154509,150348,126056
tLIMS14462l2s235I164BS1,167142,144143,144143,144025,139900
tLIMS14462l2s236I164BS2,113317,99698,99698,99552,95617
tLIMS14462l2s237I164BS3,184973,163128,163128,162547,153101
tLIMS14462l2s238I164BS5,169621,148899,148899,148277,141795
tLIMS14462l2s239I165MS1,146924,127391,127391,123072,108975
tLIMS14462l2s23I127BS2,111990,94175,94175,93157,77201
tLIMS14462l2s240I165BS1,126047,109665,109665,109533,106739
tLIMS14462l2s241I165BS2,126678,109498,109498,109418,107378
tLIMS14462l2s242I165BS3,92789,79210,79210,79192,78872
tLIMS14462l2s243I165BS5,97301,83955,83955,83902,82570
tLIMS14462l2s244I166MS1,179609,153830,153830,146803,130974
tLIMS14462l2s245I166BS1,127697,109671,109671,109123,104920
tLIMS14462l2s246I166BS2,152296,129733,129733,129553,127720
tLIMS14462l2s247I166BS3,78736,68570,68570,68472,63739
tLIMS14462l2s248I166BS5,90163,77996,77996,77868,74748
tLIMS14462l2s249I167BS1,169879,148572,148572,147857,129685
tLIMS14462l2s24I127BS3,106889,91455,91455,86061,68485
tLIMS14462l2s250I167MS1,161449,136726,136726,128189,110284
tLIMS14462l2s251I167BS2,115220,99786,99786,99548,92933
tLIMS14462l2s252I167BS3,151122,133865,133865,133823,128166
tLIMS14462l2s253I167BS5,123526,106756,106756,106406,100778
tLIMS14462l2s254I169BS1,121234,108186,108186,107406,99489
tLIMS14462l2s255I169MS1,119520,103277,103277,101800,99863
tLIMS14462l2s256I169BS2,170080,149789,149789,147095,116898
tLIMS14462l2s257I169BS3,120763,108322,108322,107627,98259
tLIMS14462l2s258I169BS5,193384,174051,174051,173363,162541
tLIMS14462l2s259I170MS1,154560,132791,132791,123791,102597
tLIMS14462l2s25I127BS5,92548,80015,80015,77513,58281
tLIMS14462l2s260I170BS1,129481,113591,113591,113012,102737
tLIMS14462l2s261I170BS3,154331,134421,134421,133879,127868
tLIMS14462l2s262I170BS5,278306,246763,246763,245786,227833
tLIMS14462l2s263I171MS1,64393,55365,55365,52782,50659
tLIMS14462l2s264I171BS1,155976,141424,141424,141135,135615
tLIMS14462l2s265I171BS2,172689,153515,153515,152907,129256
tLIMS14462l2s266I171BS3,183235,162296,162296,161175,135583
tLIMS14462l2s267I171BS5,169736,150774,150774,150217,145390
tLIMS14462l2s268I147toI171MCctrl,140116,122423,122423,122050,121548
tLIMS14462l2s269I147toI171MCQiactrl,117830,104683,104683,104617,104533
tLIMS14462l2s26I128BS5,109489,93071,93071,91181,69188
tLIMS14462l2s270I147toI171MSctrl,121118,103547,103547,103397,103277
tLIMS14462l2s271I147toI171BSctrl,151165,134388,134388,133955,131877
tLIMS14462l2s272I147toI171WCSctrl,238,77,77,29,29
tLIMS14462l2s273I147toI171PCRctrl,197,33,33,0,0
tLIMS14462l2s274I172BS1,94551,82707,82707,81839,73439
tLIMS14462l2s275I172MS1,137531,116852,116852,110222,99081
tLIMS14462l2s276I172BS5,96900,83974,83974,83157,77245
tLIMS14462l2s277I172BS2,73334,61644,61644,61304,57245
tLIMS14462l2s278I172BS3,102695,86417,86417,86322,82882
tLIMS14462l2s279I174MS1,113870,98372,98372,96115,91347
tLIMS14462l2s27I128MS1,101510,86734,86734,78316,58607
