feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g484	country	Malawi	0.00146491406921841	0.000319003884454507	341	292	6.19189090198629e-06	5.55088016984233e-05
g2351	country	Malawi	0.00251348860308737	0.000548551034779139	341	341	6.48030310328922e-06	5.78395474350595e-05
g59	country	Malawi	-0.00117702888086016	0.000257382583625555	341	341	6.74750434095098e-06	5.9961446872643e-05
g1579	country	Malawi	0.00032780645995318	7.21100403335627e-05	341	33	7.62139597115395e-06	6.74327860926013e-05
g801	country	Malawi	0.000448737825854546	9.87588665711045e-05	341	31	7.69496387037586e-06	6.77889674295016e-05
g904	country	Malawi	-0.00119715653753294	0.000263754405314357	341	341	7.86421928280264e-06	6.89814062090663e-05
g2313	country	Malawi	0.000846348014851243	0.000186594204819348	341	155	7.97526715490121e-06	6.96552303013904e-05
g163	country	Malawi	-0.00113994099801572	0.000251558878452264	341	341	8.12842301535675e-06	7.03296005145503e-05
g2126	country	Malawi	0.00198831411166489	0.00043884932079176	341	283	8.15616005967266e-06	7.03296005145503e-05
g2024	country	Malawi	0.000582462082822262	0.000128556150637704	341	62	8.15417255184115e-06	7.03296005145503e-05
g926	country	Malawi	0.00199620358759394	0.00044178422836468	341	338	8.61358764243604e-06	7.39605521196512e-05
g378	country	Malawi	0.00110472068566406	0.000244648787095741	341	112	8.72808894387866e-06	7.46288277344247e-05
g2090	country	Malawi	-0.00126068960505271	0.000280737953905979	341	341	9.74896663633338e-06	8.30089837026713e-05
g1162	country	Malawi	-0.00239412620362781	0.000534070052472291	341	341	1.00930201360391e-05	8.52252945097082e-05
g2322	country	Malawi	-0.000835633757204352	0.000186404266071876	341	341	1.00878060237267e-05	8.52252945097082e-05
g1634	country	Malawi	0.00129876398991958	0.000289844892057187	341	340	1.01782641629162e-05	8.52377266318294e-05
g1678	country	Malawi	0.00126064815682231	0.000281304148959338	341	303	1.01535956925446e-05	8.52377266318294e-05
g1889	country	Malawi	0.00204314886671658	0.000456133678225773	341	316	1.02512929619061e-05	8.54974638421268e-05
g1309	country	Malawi	-0.0016705571078381	0.000373323167347526	341	341	1.04548312560718e-05	8.68391085963519e-05
g1653	country	Malawi	0.00265780192185974	0.000594208101420444	341	339	1.05467392596714e-05	8.72463999732982e-05
g719	country	Malawi	0.00217908527969369	0.000488010708636251	341	341	1.09068111022851e-05	8.98597594864383e-05
g1426	country	Malawi	-0.00181678705470579	0.000407362395885621	341	341	1.11676723794767e-05	9.16379568235287e-05
g1478	country	Malawi	0.00102686002721057	0.00023074366043306	341	60	1.16528050911963e-05	9.52347725324676e-05
g466	country	Malawi	0.00225467752744771	0.000508954862599916	341	301	1.2733761601216e-05	0.000103652819433898
