"","taxonomy","prev_I","p_I","prev_M","p_M","prev_U","p_U","pmin","contaminant"
"Xd48a18de3fe8966b8308646b837a98f3","Escherichia/Shigella (RSV4204)",3,NA,0,NA,0,NA,NA,FALSE
"X7cf07b4004350bded4377afe1d9e10bf","unassigned Firmicutes (RSV4205)",0,NA,1,NA,1,NA,NA,FALSE
"X48981b027178671be2dadb27b719c560","Prevotella_6 (RSV4213)",10,0.999976990108618,20,0.928446078227001,13,0.633793912049835,0.633793912049835,FALSE
"X89f40e8549c8ce6a0e9b08036572f9f3","Gordonibacter (RSV4216)",7,NA,10,0.974877130019135,4,NA,0.974877130019135,FALSE
"Xaa39f4df1969c8b92d20bb62734e9f34","Ruminococcaceae_UCG-014 (RSV4217)",0,NA,2,NA,0,NA,NA,FALSE
"Xbd8d8184aa2b83dcf5ceda01887c2589","unassigned Tenericutes (RSV4218)",1,NA,1,NA,0,NA,NA,FALSE
"X0a8db220648017d95e7e6be119778ac1","Anaerococcus (RSV4219)",37,0.988588239710264,3,NA,3,NA,0.988588239710264,FALSE
"X4a850f615666653108d029ef9b770f88","Eubacterium (RSV4223)",2,NA,0,NA,0,NA,NA,FALSE
"X06d23e898a5bbb6d8e560b912f34610d","unassigned Firmicutes (RSV4224)",0,NA,1,NA,0,NA,NA,FALSE
"X10c5742cb44b0ef0fe190029298e4e6f","Lactobacillus (RSV4225)",0,NA,1,NA,0,NA,NA,FALSE
"X88ce3ea968ac0ee497e2f66002707243","Coprobacter (RSV4228)",0,NA,1,NA,0,NA,NA,FALSE
"Xbeb810b0e27533af0e920c39a1ffae93","Lactobacillus (RSV4232)",2,NA,0,NA,0,NA,NA,FALSE
"X17bc8dc70416380ec8059216045f717b","Ruminococcaceae_UCG-005 (RSV4234)",3,NA,0,NA,0,NA,NA,FALSE
"Xa6b650697423da650dd00ca5a410a680","Veillonella (RSV4235)",2,NA,2,NA,0,NA,NA,FALSE
"Xef848e51b9cfc8e034f93887c063c615","Sutterella (RSV4238)",15,0.537311720056926,1,NA,0,NA,0.537311720056926,FALSE
"X0e372ef6e561d04506889b96909776b8","Streptococcus (RSV4239)",0,NA,0,NA,4,NA,NA,FALSE
"X6909cc20baef5c2b4687f875faa68c12","Enterococcus (RSV4245)",7,NA,0,NA,0,NA,NA,FALSE
"X50b81dbaed4578ee940864d6f4aa952a","Corynebacterium_1 (RSV4246)",0,NA,1,NA,0,NA,NA,FALSE
"X56f23aaa0619f319b5867b88828560f7","Staphylococcus (RSV4249)",3,NA,0,NA,0,NA,NA,FALSE
"Xe057d982846238b068a3462271a951ee","Veillonella (RSV4252)",1,NA,0,NA,0,NA,NA,FALSE
"X9b91afa9747b27c3885376cffa793343","Veillonella (RSV4255)",2,NA,0,NA,0,NA,NA,FALSE
"Xc8940e93f2faad6e22a0c2d4963a6f88","Cronobacter (RSV4256)",10,0.469028497799654,0,NA,0,NA,0.469028497799654,FALSE
"X8cb2587747a7d3774abd5a97d9d02ee8","Alloprevotella (RSV4260)",1,NA,0,NA,0,NA,NA,FALSE
"Xe9c94636d56abb332143100111c4a957","Prevotellaceae_NK3B31_group (RSV4263)",0,NA,1,NA,0,NA,NA,FALSE
"Xc5db9e9324791e59192a3598a8eb77d0","Solobacterium (RSV4269)",0,NA,1,NA,0,NA,NA,FALSE
"X08e91014e3d9c1c1329d013f141cd5bd","unassigned Proteobacteria (RSV4270)",0,NA,0,NA,4,NA,NA,FALSE
"X7514016c73a62aaec7e5fb2307068427","Agathobacter (RSV4272)",1,NA,0,NA,0,NA,NA,FALSE
"X62f64ac78049f1f72218cb6c71fbd157","Escherichia/Shigella (RSV4274)",1,NA,0,NA,0,NA,NA,FALSE
"Xed2d65441eac5866f9250fb678749668","unassigned Actinobacteria (RSV4276)",2,NA,1,NA,0,NA,NA,FALSE
"X0e119f6fa31f9bc6a6d4d09a63f4501b","Streptococcus (RSV4279)",0,NA,0,NA,3,NA,NA,FALSE
"X25c49ec35cc7a9d1e76c2e7e5ec1ba56","Escherichia/Shigella (RSV4285)",0,NA,6,NA,10,0.992947423856571,0.992947423856571,FALSE
"Xe6f9cdf88e8366c018076ab8edbdd223","Butyricicoccus (RSV4291)",3,NA,0,NA,0,NA,NA,FALSE
"Xac95a08362dcf048f743810c7c806f87","Dialister (RSV4293)",9,NA,1,NA,11,0.936646374262121,0.936646374262121,FALSE
"X3c0d8a28337383630b3506b97be6b2f3","Leuconostoc (RSV4300)",5,NA,0,NA,0,NA,NA,FALSE
"X52d8a13741323121cd615ae9acefa651","Haemophilus (RSV4301)",1,NA,0,NA,11,0.909785895757395,0.909785895757395,FALSE
"X232351b7d3c1a2a252db19d63bcdf3db","Pseudomonas (RSV4303)",1,NA,0,NA,0,NA,NA,FALSE
"X592f01cee1b67cab768b9b0ea71bbc8e","Staphylococcus (RSV4305)",2,NA,0,NA,0,NA,NA,FALSE
"X9113c31c648d797bdd28629f3b8d2095","Klebsiella (RSV4309)",25,0.677821445906137,0,NA,0,NA,0.677821445906137,FALSE
"Xd24351162c53b38e606281f89b2953c0","Anaerococcus (RSV4314)",0,NA,7,NA,4,NA,NA,FALSE
"Xfdea2df32864f30ff0d4e7d4a096de70","unassigned Proteobacteria (RSV4315)",28,0.917169784308165,20,0.81640175967192,1,NA,0.81640175967192,FALSE
"X99ddf402ff6b96c483991642ebf1f5bd","Bacteroides (RSV4317)",0,NA,0,NA,1,NA,NA,FALSE
"X556ab7e1a5ffbf9f3a9f75d497ae4d10","Anaerococcus (RSV4318)",9,NA,9,NA,1,NA,NA,FALSE
"X23f6f0ded430e021c5a0e002c03a1308","Veillonella (RSV4319)",0,NA,1,NA,0,NA,NA,FALSE
"X7901aba07cfc135139af8f3a1db2a86b","Agathobacter (RSV4323)",1,NA,0,NA,0,NA,NA,FALSE
"Xab8b1b7009e6f680aa3dff6406c81cc4","Negativicoccus (RSV4325)",5,NA,4,NA,41,0.99998061367987,0.99998061367987,FALSE
"X7b7ec3f275a7222094c9cf2dfddac3fe","unassigned Bacteroidetes (RSV4326)",1,NA,0,NA,0,NA,NA,FALSE
"Xa707d0abbc753e863fe26e96a82dd0d6","Eggerthella (RSV4328)",3,NA,0,NA,0,NA,NA,FALSE
"X5eeb5711909535fd0e2989d7f933a0b7","Subdoligranulum (RSV4332)",0,NA,2,NA,0,NA,NA,FALSE
"X858cb8a84c09a2d6f17cc5790276dab2","Phascolarctobacterium (RSV4333)",2,NA,0,NA,0,NA,NA,FALSE
"X610d937d653dd1a732f24d6042ea3b43","unassigned Patescibacteria (RSV4334)",0,NA,1,NA,0,NA,NA,FALSE
"Xf7e142576b83c2b71e53b3f3442a5842","Christensenellaceae_R-7_group (RSV4336)",3,NA,3,NA,1,NA,NA,FALSE
"X1a563c4f39a2281361badddbf1152bd0","Acinetobacter (RSV4337)",0,NA,10,0.722545588730326,0,NA,0.722545588730326,FALSE
"X9a5fbbb83d9c63dde7eb89c05ab4af1a","unassigned Firmicutes (RSV4338)",0,NA,0,NA,1,NA,NA,FALSE
"X03918533c6734360851120913b131101","Bacteroides (RSV4339)",0,NA,0,NA,6,NA,NA,FALSE
"Xe37e0b616af12a006c02756842a577a7","Ruminococcus_2 (RSV4342)",0,NA,3,NA,0,NA,NA,FALSE
"X6c88f7bfc920bcacb72e88a1e2ec138a","Oscillibacter (RSV4344)",0,NA,4,NA,0,NA,NA,FALSE
"X8081108a4d5b799412caa4d8f1709767","Megasphaera (RSV4345)",0,NA,2,NA,0,NA,NA,FALSE
"X419e61cef8a00ec23e560e47052c98ed","Escherichia/Shigella (RSV4346)",6,NA,0,NA,0,NA,NA,FALSE
"X3580358476d2210ffe4ded816dc6ed86","unassigned Actinobacteria (RSV4347)",0,NA,1,NA,0,NA,NA,FALSE
"X734469beac0f9bd8d332ddb54eb18b28","Streptococcus (RSV4348)",2,NA,0,NA,0,NA,NA,FALSE
"X0fe68e214920b4453dd8f1eff9705fd0","Christensenellaceae_R-7_group (RSV4350)",0,NA,4,NA,1,NA,NA,FALSE
"Xa5360b49b1f062f5714b7e3b8d9d6404","Staphylococcus (RSV4352)",2,NA,0,NA,0,NA,NA,FALSE
"Xac0c02ae6c245651bc28477b4890798b","Klebsiella (RSV4353)",6,NA,0,NA,1,NA,NA,FALSE
"Xb43dd63c51e1fb5c57eb2416a7fe7696","Ruminiclostridium_9 (RSV4355)",0,NA,0,NA,3,NA,NA,FALSE
"Xb9ed98f2896f8280398f25fbf6713c10","Bifidobacterium (RSV4356)",3,NA,0,NA,0,NA,NA,FALSE
"Xfb5357ce0aca0bd7cacac07a032af4d9","FD2005 (RSV4361)",1,NA,3,NA,0,NA,NA,FALSE
"X670cf0f89eb57794e5da17af408d75ce","Megasphaera (RSV4373)",0,NA,2,NA,0,NA,NA,FALSE
"Xa2f08e2de874c7ce475479a7e754ead2","Haemophilus (RSV4374)",9,NA,0,NA,0,NA,NA,FALSE
"Xc9e57cbc83f7d3231b8c2988c8de49bb","Streptococcus (RSV4377)",0,NA,0,NA,3,NA,NA,FALSE
"X273c15e9c8154ae1b1366d2d346f6de4","Staphylococcus (RSV4378)",0,NA,1,NA,0,NA,NA,FALSE
"Xc4d918fa72b9ff173aa1edccd95373c2","Corynebacterium_1 (RSV4381)",0,NA,4,NA,0,NA,NA,FALSE
"Xd0916620b8afc17226cbb31dfbe84747","Prevotella_9 (RSV4385)",1,NA,0,NA,0,NA,NA,FALSE
"Xe0c37da380b5db495e1547a2009b2ed6","Megamonas (RSV4387)",4,NA,0,NA,0,NA,NA,FALSE
"Xc4117a48e6a59f89a25c9aa873d8ceea","Streptococcus (RSV4394)",2,NA,0,NA,0,NA,NA,FALSE
"Xdcb1bc666e0838f060bebc8d5628c496","Staphylococcus (RSV4398)",2,NA,0,NA,0,NA,NA,FALSE
"X0278b8345cd49646e84ccabad64f717b","Christensenellaceae_R-7_group (RSV4400)",1,NA,5,NA,0,NA,NA,FALSE
"X2664114ea4d2aef2f57b86fb9e6b51b6","Staphylococcus (RSV4401)",1,NA,0,NA,0,NA,NA,FALSE
"X6be71a2f67eb0a036fc7f8c33b00b603","Staphylococcus (RSV4403)",2,NA,0,NA,0,NA,NA,FALSE
"X7ff2b55e82c3c34405ac8d8958811b1f","Ruminococcus_1 (RSV4404)",0,NA,4,NA,0,NA,NA,FALSE
"X8c4b9c58c863d75d98eb97cdec4190d9","Collinsella (RSV4405)",2,NA,0,NA,0,NA,NA,FALSE
"Xfe05736e8b889b578d415d7bf4651e3c","Enterobacter (RSV4407)",16,0.796628485866774,0,NA,0,NA,0.796628485866774,FALSE
"Xa16b4883bbf4693e811c5fe62d1b5ec0","Prevotella_2 (RSV4410)",1,NA,0,NA,0,NA,NA,FALSE
"X81b69432616228194a690ba27759ec2e","Bifidobacterium (RSV4414)",0,NA,0,NA,2,NA,NA,FALSE
"X298c6c576a8bfb03ace296b5d41c319f","Bacteroides (RSV4416)",0,NA,1,NA,1,NA,NA,FALSE
"X859eee49e05590fff898ab4c08d280f3","Escherichia/Shigella (RSV4431)",1,NA,10,0.999916610187613,0,NA,0.999916610187613,FALSE
"X81d3a3941664ad10d9f65321412ebfff","Ruminococcaceae_UCG-005 (RSV4432)",1,NA,4,NA,1,NA,NA,FALSE
"Xbb9be041d35853ad4f5d0c14b6e7ea2d","Prevotella_2 (RSV4434)",0,NA,2,NA,0,NA,NA,FALSE
"X5b66e918462bb8396bfd56e14ef8c383","Porphyromonas (RSV4435)",9,NA,14,0.991920900184188,1,NA,0.991920900184188,FALSE
"X9c811df278c132f488c8bb23a5a7274b","Flavobacterium (RSV4436)",0,NA,2,NA,0,NA,NA,FALSE
"X2764ab594e0865b4e269a05a7ec6ff89","Veillonella (RSV4437)",0,NA,7,NA,0,NA,NA,FALSE
"X74954279c1db381bf8a41d099f4e7e47","Prevotella_9 (RSV4439)",2,NA,4,NA,0,NA,NA,FALSE
"X23a2641dbac651adc1b0ed7547229edd","Luteimonas (RSV4440)",0,NA,2,NA,0,NA,NA,FALSE
"X940eca7a2e7b2a2fa9673d35a17c1898","Ruminococcaceae_UCG-014 (RSV4444)",0,NA,2,NA,0,NA,NA,FALSE
"X06f1fad69dca00370cda270407e062e3","Pseudoxanthomonas (RSV4445)",1,NA,0,NA,0,NA,NA,FALSE
"X20ac467db592c5f2150163c7967d8a74","Weissella (RSV4448)",2,NA,0,NA,0,NA,NA,FALSE
"X59450e357b71b386fa97e28c6f451376","Lactobacillus (RSV4452)",2,NA,0,NA,0,NA,NA,FALSE
"X3b19727b630fac4dc2d7c7ee73681ff9","Pseudomonas (RSV4463)",0,NA,9,NA,0,NA,NA,FALSE
"Xf35a90488dd9805ebacb8f4d78115282","Oxalobacter (RSV4464)",0,NA,4,NA,0,NA,NA,FALSE
"Xc33d6f34729b4388992daba22ff22edc","Streptococcus (RSV4467)",14,0.807507595563022,56,0.994871703249731,75,0.99999999999999,0.807507595563022,FALSE
"X7c6567f625fdbb0b693337e0bb4e303c","unassigned Firmicutes (RSV4469)",1,NA,4,NA,0,NA,NA,FALSE
"X77da9058bac1ba7013dea202bed3a325","Stenotrophomonas (RSV4473)",0,NA,1,NA,0,NA,NA,FALSE
"X47400895ebf97cfdb5587fb3f6deb077","Devosia (RSV4474)",0,NA,5,NA,0,NA,NA,FALSE
"X2736528e7a9eb9d83573513ab191277c","unassigned Firmicutes (RSV4475)",1,NA,2,NA,0,NA,NA,FALSE
"X18f557ed1fb6026bb8a6398984d19dd4","Lachnospiraceae_UCG-001 (RSV4476)",0,NA,2,NA,0,NA,NA,FALSE
"X2705498bf96858d755444f5d21618b68","Pantoea (RSV4477)",1,NA,0,NA,0,NA,NA,FALSE
"X384da98fc9cad67a71226fbbb7bfaade","Granulicatella (RSV4478)",1,NA,0,NA,0,NA,NA,FALSE
"X58f5a6e7469f5639f3776343b63a9693","Paracoccus (RSV4486)",1,NA,0,NA,0,NA,NA,FALSE
"X32c0acb9d3670f581ebf50ab1167172c","Staphylococcus (RSV4493)",9,NA,0,NA,0,NA,NA,FALSE
"X3c87cb2318dcbb6111771ad876dc9f3e","Porphyromonas (RSV4498)",4,NA,13,0.647632966809934,3,NA,0.647632966809934,FALSE
"X0a673b255ac982e2760bacde2999f75d","Clostridium_sensu_stricto_1 (RSV4502)",0,NA,5,NA,0,NA,NA,FALSE
"Xc4cd95330363180ff529e5a92537e87d","Lachnospiraceae_UCG-001 (RSV4504)",0,NA,1,NA,1,NA,NA,FALSE
"X11781ef050c789a0de58a60243f560dd","Ezakiella (RSV4508)",0,NA,3,NA,0,NA,NA,FALSE
"X697828d4daf583d1bf57def00ebcdb2b","Paraprevotella (RSV4514)",0,NA,0,NA,2,NA,NA,FALSE
"Xeeb1fcb8b10cdc7da01f691a9056e963","Lachnospiraceae_UCG-004 (RSV4516)",0,NA,1,NA,0,NA,NA,FALSE
"X20bc29f3e920fed50a0e6b7263e4b4f9","Acidaminococcus (RSV4519)",0,NA,1,NA,0,NA,NA,FALSE
"X9c37c47616175bb66514c9e45e0d6509","unassigned Firmicutes (RSV4523)",0,NA,0,NA,1,NA,NA,FALSE
"X98fe1bdec256f6dd8c7f7ef9bc3056fb","Rheinheimera (RSV4526)",1,NA,0,NA,0,NA,NA,FALSE
"X9297e8903ae98f40d3d79441419625dc","Negativicoccus (RSV4527)",1,NA,28,0.871503128286343,0,NA,0.871503128286343,FALSE
"Xb352b71beef30f1e889f7314a6a72755","Acinetobacter (RSV4528)",0,NA,6,NA,0,NA,NA,FALSE
"Xeedfa9846d276457a5ce7afbed499f09","Ruminococcus_1 (RSV4530)",1,NA,0,NA,0,NA,NA,FALSE
"X185e7a53518729090a41490986e8c76c","Moraxella (RSV4531)",0,NA,1,NA,0,NA,NA,FALSE
"X66f833a65301a0915d56206f7e07c469","Bacteroides (RSV4532)",2,NA,0,NA,0,NA,NA,FALSE
"Xe5983d07e33d4aceb858f1869568c922","Actinobacillus (RSV4539)",0,NA,2,NA,0,NA,NA,FALSE
"X88c181cecf6d227d4f8d180cf441ad01","Escherichia/Shigella (RSV4542)",0,NA,3,NA,0,NA,NA,FALSE
"X04c999f699be43d39815505476954886","Ruminococcaceae_UCG-005 (RSV4543)",0,NA,2,NA,0,NA,NA,FALSE
"X73183743b931529aaa86c63c5b916278","S5-A14a (RSV4545)",0,NA,7,NA,2,NA,NA,FALSE
"Xf9d5bce82580ec744ae61307ed37f8b9","Bifidobacterium (RSV4552)",33,0.998904618344725,0,NA,0,NA,0.998904618344725,FALSE
"Xcb8eec368dba976f0a24de3b0c9d262a","Actinomyces (RSV4557)",7,NA,10,0.472830257798843,9,NA,0.472830257798843,FALSE
"Xc9367dfcbd5a9a8fa8724e63c238592a","Sphingobacterium (RSV4560)",0,NA,17,0.583760357815093,0,NA,0.583760357815093,FALSE
"Xeb20b292b5812aecd6de9e596b40bb04","Lachnospiraceae_UCG-001 (RSV4561)",1,NA,2,NA,0,NA,NA,FALSE
"X2ea9a7a51fef009cb91effe3ed2ca815","Brevibacterium (RSV4563)",0,NA,1,NA,0,NA,NA,FALSE
"Xb26f1372910de791b2460928cc549616","unassigned Firmicutes (RSV4564)",0,NA,2,NA,0,NA,NA,FALSE
"Xf2a1589d603b7d4b2322d3ff2ab87876","Prevotella_9 (RSV4566)",0,NA,1,NA,0,NA,NA,FALSE
"X09cca5dd2d7ac242494454fe1914fb44","Facklamia (RSV4570)",0,NA,1,NA,0,NA,NA,FALSE
"Xbc840c03c38ae1262bbe5463d51b3e83","Geobacillus (RSV4573)",0,NA,1,NA,0,NA,NA,FALSE
"X798131a5ea1b0852f1678b16616bf940","Enterobacter (RSV4575)",9,NA,0,NA,0,NA,NA,FALSE
"Xe7cfc58333bb3cbc298c9d5b8d073465","Cronobacter (RSV4587)",7,NA,0,NA,0,NA,NA,FALSE
"Xfdf06409cd5172dbfa2aaadb248c2d9c","Acinetobacter (RSV4591)",0,NA,0,NA,1,NA,NA,FALSE
"X80e06174f9a3c7890eabd75cb6782c9b","Tessaracoccus (RSV4593)",0,NA,1,NA,0,NA,NA,FALSE
"X1840477b26d15c9630146e610672114a","Adlercreutzia (RSV4594)",1,NA,0,NA,1,NA,NA,FALSE
"X5bc748e81e9d44b019630d488b8e7ec8","Prevotella_9 (RSV4595)",0,NA,1,NA,0,NA,NA,FALSE
"Xa72b91e94e0f415545ccfa25144bfced","unassigned Firmicutes (RSV4597)",3,NA,0,NA,0,NA,NA,FALSE
"X2fcefc426e6e3775b395a96c9fd945be","Prevotella_7 (RSV4598)",0,NA,1,NA,0,NA,NA,FALSE
"X78ac4785ed22ddfa0c374f74f61a3206","Ruminococcaceae_UCG-014 (RSV4601)",0,NA,1,NA,0,NA,NA,FALSE
"Xeb4d544db4076f04f9f31e36e2cdb347","Streptococcus (RSV4602)",102,0.675183127656069,0,NA,0,NA,0.675183127656069,FALSE
"X7fad3fe9e6b0efc072e97df6d791f77d","Prevotella (RSV4605)",12,0.996367365597896,22,0.729652253509459,4,NA,0.729652253509459,FALSE
"Xbe0423244610c583ccda7ba40888e055","Coprococcus_3 (RSV4610)",3,NA,0,NA,0,NA,NA,FALSE
"X02470f9a9a9856b86f93de6e6f551ac6","Corynebacterium_1 (RSV4613)",1,NA,1,NA,0,NA,NA,FALSE
"Xc6efbf0ef258b868abe1bf28e38e1f54","Sutterella (RSV4614)",4,NA,0,NA,0,NA,NA,FALSE
"Xa2cc84eeaad87b716649fbe290531a41","unassigned Proteobacteria (RSV4615)",14,0.63511757883638,0,NA,0,NA,0.63511757883638,FALSE
"X1d22aad1895dc8308fa5b043c61043ea","Vibrio (RSV4616)",1,NA,0,NA,0,NA,NA,FALSE
"X89c00dac022e83daeeede075d6827a5d","Christensenellaceae_R-7_group (RSV4622)",0,NA,5,NA,0,NA,NA,FALSE
"X450a0ac618f607c0a7887cb63509d9f9","Lachnoclostridium (RSV4629)",2,NA,5,NA,0,NA,NA,FALSE
"X842c4b034c49f128fd20b9206b8cc072","Dietzia (RSV4630)",0,NA,3,NA,0,NA,NA,FALSE
"Xd8feed09260f5854d0e0f3f226ee6b11","Clostridium_sensu_stricto_1 (RSV4631)",0,NA,0,NA,6,NA,NA,FALSE
"Xfc7c5a60bc72177376be1c2b2212fa66","Flavobacterium (RSV4632)",0,NA,3,NA,0,NA,NA,FALSE
"X74cb045514e551cfd62eec4dba6daad3","Phascolarctobacterium (RSV4634)",0,NA,5,NA,0,NA,NA,FALSE
"X5747eab0ebf0816730d48fb5c03ef1a9","Sutterella (RSV4636)",0,NA,9,NA,1,NA,NA,FALSE
"X891a83344cff5843d11e229dc2c2444a","unassigned Bacteroidetes (RSV4641)",1,NA,3,NA,0,NA,NA,FALSE
"X2e3160194e67d4118462b5eb61c5c4fd","Sutterella (RSV4642)",7,NA,0,NA,0,NA,NA,FALSE
"Xe2c4f68fa43af2672312235112496214","Staphylococcus (RSV4643)",0,NA,0,NA,1,NA,NA,FALSE
"Xbca18388c258b67a6b779f40d15ad1ce","Veillonella (RSV4646)",3,NA,0,NA,0,NA,NA,FALSE
"X8ecca9bf71d93707015a977fb12c104a","Ruminococcus_1 (RSV4647)",2,NA,2,NA,0,NA,NA,FALSE
"X6a49550f228e3ecf9b4bf5fb53513433","Agathobacter (RSV4648)",1,NA,0,NA,0,NA,NA,FALSE
"X868dd645222c98a35d885045704453a4","Corynebacterium_1 (RSV4649)",0,NA,1,NA,0,NA,NA,FALSE
"X02e29495d81c4a3709bcb88e6561db63","Prevotella (RSV4654)",9,NA,13,0.0240743176040351,16,0.907423949878004,0.0240743176040351,TRUE
"Xf65ff620335ec4c126fa6cb1289c687f","Klebsiella (RSV4660)",5,NA,0,NA,0,NA,NA,FALSE
"X2afd81e05992550f91838c57bdeb8158","Lachnoclostridium (RSV4665)",1,NA,0,NA,3,NA,NA,FALSE
"X7b6094d25c254f7af0cd231f017f16e2","Sphingomonas (RSV4666)",0,NA,1,NA,0,NA,NA,FALSE
"X117e094c87d1189000ed790b34260fcd","Corynebacterium_1 (RSV4668)",0,NA,1,NA,0,NA,NA,FALSE
"X79b282335f64084fa4ab3e8abd52d170","Chryseobacterium (RSV4671)",0,NA,1,NA,0,NA,NA,FALSE
"X84190adf47b1a1b78c11992d37feeb78","Prevotella_2 (RSV4674)",0,NA,3,NA,0,NA,NA,FALSE
"Xda57d0f97d40998c515d2216c76fb538","Vogesella (RSV4675)",1,NA,2,NA,0,NA,NA,FALSE
"X31a33842ab41480597b3cc58d0f9dc23","Peptoniphilus (RSV4678)",2,NA,10,0.632838877633831,0,NA,0.632838877633831,FALSE
"X38da5b84ec51b401fa3623eb5e8ba8a7","Klebsiella (RSV4681)",4,NA,0,NA,0,NA,NA,FALSE
"X9ca57d3e3928b4c9387edd231cafd208","Escherichia/Shigella (RSV4686)",0,NA,4,NA,0,NA,NA,FALSE
"X751d45b724610155ade313ddd1760d16","Prevotella_2 (RSV4688)",1,NA,0,NA,0,NA,NA,FALSE
"X56fe925f2261ed5b3ce81ae6b38c1c2a","Veillonella (RSV4691)",1,NA,0,NA,0,NA,NA,FALSE
"X6ff0dcd60aed5ad670d3a33f88f47b14","unassigned Firmicutes (RSV4695)",0,NA,4,NA,0,NA,NA,FALSE
"X8f8c8bd579124005dd10b35a2b85fa5a","Nocardioides (RSV4696)",0,NA,1,NA,0,NA,NA,FALSE
"Xb496ff86d0af680a337612617a0bc61f","Peptoniphilus (RSV4697)",12,0.986351420004951,10,0.993617923821523,1,NA,0.986351420004951,FALSE
"X7ec5cffb09e04daeae6716956a712e27","Bacillus (RSV4698)",1,NA,0,NA,0,NA,NA,FALSE
"Xc579d81f64ce61fe26286a6d287ff09e","Escherichia/Shigella (RSV4700)",1,NA,0,NA,0,NA,NA,FALSE
"X0e2f6a31ea2e37bc6f26b40555100154","Prevotella (RSV4701)",7,NA,12,0.482454896989884,0,NA,0.482454896989884,FALSE
"X15d46e3cfe30a23f0fea69d2e5dfda78","Stenotrophomonas (RSV4702)",0,NA,18,0.349651529769755,0,NA,0.349651529769755,FALSE
"X4da9efd8a889fb1279f7b9fcc86c8937","Veillonella (RSV4703)",5,NA,0,NA,0,NA,NA,FALSE
"X5ef2a963589c5663b9e0fce6621ff9d0","Streptococcus (RSV4708)",0,NA,1,NA,0,NA,NA,FALSE
"Xf29a544b262c37fed256852ce4307bdd","Eggerthella (RSV4711)",9,NA,0,NA,0,NA,NA,FALSE
"X97d546aaff4c10d673ffbda5630eb224","Treponema_2 (RSV4712)",0,NA,1,NA,0,NA,NA,FALSE
"Xacaf04f46b920effa278715725f06979","Prevotella_9 (RSV4713)",0,NA,1,NA,0,NA,NA,FALSE
"X809bf5f8ae4fed068e9b5fa60f9cb5cb","Haemophilus (RSV4716)",5,NA,1,NA,7,NA,NA,FALSE
"Xd964f2e2586e9e91078e5cd8c59e6b50","Megasphaera (RSV4720)",4,NA,0,NA,0,NA,NA,FALSE
"Xe44d75c48c273e64f3d8ba20052c627e","Escherichia/Shigella (RSV4721)",2,NA,0,NA,0,NA,NA,FALSE
"Xb095f74717623663b23064563a20fd13","unassigned Tenericutes (RSV4724)",0,NA,1,NA,0,NA,NA,FALSE
"Xd633b21d57c88efd3903c6c306c0e53b","Actinomyces (RSV4725)",6,NA,3,NA,4,NA,NA,FALSE
"X35096332c35f91fe1eb4e858c6341c29","Bacteroides (RSV4726)",1,NA,0,NA,0,NA,NA,FALSE
"Xbe36097f6bbb14c8b189018086c655e6","Anaerococcus (RSV4729)",0,NA,2,NA,0,NA,NA,FALSE
"X96ea963e89fa599ff9c3abccac075dd6","Veillonella (RSV4735)",3,NA,0,NA,0,NA,NA,FALSE
"Xa55e4d55cee57525f50a2a2bf4ecb0d1","Fusobacterium (RSV4736)",6,NA,1,NA,0,NA,NA,FALSE
"X98bc1817f2d95a25154fc5c93a75427a","Butyricimonas (RSV4737)",0,NA,0,NA,4,NA,NA,FALSE
"Xb2d5b48ed564d90635b0ae7520459857","Prevotella_2 (RSV4738)",0,NA,2,NA,0,NA,NA,FALSE
"X796611d16a2ef5e81e55c0a0a48acf14","Streptococcus (RSV4741)",1,NA,0,NA,0,NA,NA,FALSE
"X3533d10e44761e49d1378d9afa601c4d","Bifidobacterium (RSV4742)",3,NA,0,NA,0,NA,NA,FALSE
"X3e5a9488f9037f50c4487d6c0a7c8568","unassigned Bacteroidetes (RSV4743)",0,NA,2,NA,0,NA,NA,FALSE
"X05266a948786aebb8e1a3b07ad0b4bc6","Enterococcus (RSV4749)",1,NA,0,NA,0,NA,NA,FALSE
"X84d3aa3cef3eefd518d6d396b065a951","Erysipelatoclostridium (RSV4750)",5,NA,5,NA,1,NA,NA,FALSE
"X10a4ba9050a60c9880edf695bd202b6e","Candidatus_Aquiluna (RSV4751)",0,NA,0,NA,1,NA,NA,FALSE
"X3d2c97d3a7a30c9c1aa1a4dc5df076b6","Lautropia (RSV4757)",0,NA,1,NA,0,NA,NA,FALSE
"X42840ff39763be9ec826068cfd6f3305","Veillonella (RSV4760)",5,NA,0,NA,0,NA,NA,FALSE
"X72e3d0e212cf47bf5e0b7f0444aa317f","Bacteroides (RSV4761)",1,NA,0,NA,0,NA,NA,FALSE
"Xdc78602ea032d994fe89ba6610a8c205","unassigned Chloroflexi (RSV4764)",0,NA,2,NA,0,NA,NA,FALSE
"X8f2d2199d5a4fecf538bd03658e1e254","Lachnospiraceae_AC2044_group (RSV4769)",0,NA,2,NA,0,NA,NA,FALSE
"X90e24690a02186e981a555839eeb4709","Ruminococcaceae_NK4A214_group (RSV4770)",1,NA,4,NA,0,NA,NA,FALSE
"X52f146393407252251fe7c6a26323bff","Anaerococcus (RSV4773)",4,NA,1,NA,0,NA,NA,FALSE
"X174397c0a4edeb2d088d677cecfcb8d1","Streptococcus (RSV4777)",3,NA,0,NA,0,NA,NA,FALSE
